No;"Jenis Faskes";"Kode Sarana / Faskes";"Kode SatuSehat Kemenkes";"Nama Fasilitas Kesehatan";"Kategori / Subjenis";"Alamat Lengkap";"Kode Provinsi";"Nama Provinsi";"Kode Kab/Kota";"Nama Kab/Kota";"Kode Kecamatan";"Nama Kecamatan";Latitude;Longitude;"No Telepon";Email;Website;"Status Operasional";"Status Aktif"
81;Puskesmas;53010200026;1000133778;OEPOLI;"Puskesmas Non Perawatan";"Ds. Netemnamu Utara, Kec. Amfoang Timur";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530126;"Amfoang Timur";-9.34908;124.03705;;leloalexander14@gmail.com;;Operasional;Aktif
82;Puskesmas;53010200011;1000133637;OESAO;"Puskesmas Perawatan (Rawat Inap)";"Jl. Timor Raya Km. 27, Kec. Kupang Timur";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530106;"Kupang Timur";-10.10149;123.8119;;puskesmas_oesao@yahoo.com;;Operasional;Aktif
83;Puskesmas;53010200010;1000133780;PAKUBAUN;"Puskesmas Non Perawatan";"Ds. Pakubaun, Kec. Amarasi Timur";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530119;"Amarasi Timur";-10.22938;124.02533;;puskesmas.pakubaun@yahoo.com;;Operasional;Aktif
84;Puskesmas;53010200018;1000133730;POTO;"Puskesmas Non Perawatan";"Ds. Poto, Kec. Fatuleu Barat";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530127;"Fatuleu Barat";-9.90857;123.65818;;puskesmaspoto77@gmail.com;;Operasional;Aktif
85;Puskesmas;53010200025;1000133596;SOLIU;"Puskesmas Perawatan (Rawat Inap)";"Ds. Soliu, Kec. Amfoang Barat Laut";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530122;"Amfoang Barat Laut";-9.62034;123.74059;;puskesmas.soliu11@gmail.com;;Operasional;Aktif
86;Puskesmas;53010200009;1000133742;SONRAEN;"Puskesmas Non Perawatan";"Ds. Sonrean, Kec. Amarasi Selatan";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530118;"Amarasi Selatan";-10.28058;123.82571;;nellalodoh@gmail.com;;Operasional;Aktif
87;Puskesmas;53010200015;1000133601;SULAMU;"Puskesmas Perawatan (Rawat Inap)";"Ds. Sulamu, Kec. Sulamu";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530107;Sulamu;-10.01612;123.60385;;yatiilyilham@gmail.com;;Operasional;Aktif
88;Puskesmas;53010200019;1000133613;TAKARI;"Puskesmas Perawatan (Rawat Inap)";"Ds. Takari, Kec. Takari";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530111;Takari;-9.98802;124.05902;;puskesmastakari22@gmail.com;;Operasional;Aktif
89;Puskesmas;53010200005;1000133704;TARUS;"Puskesmas Non Perawatan";"Ds. Tarus, Kec. Kupang Tengah";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530108;"Kupang Tengah";-10.14213;123.68694;;puskesmastaruskm13@gmail.com;;Operasional;Aktif
90;Puskesmas;53010200001;1000133572;UITAO;"Puskesmas Perawatan (Rawat Inap)";"Ds. Uitao, Kec. Semau";53;"Nusa Tenggara Timur";5301;"Kab. Kupang";530104;Semau;-10.18736;123.41531;;juanitabanase@gmail.com;;Operasional;Aktif
91;Puskesmas;53020200028;1000111457;AYOTUPAS;"Puskesmas Perawatan (Rawat Inap)";"Ds. Snok, Kec. Amanatun Utara";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530209;"Amanatun Utara";-9.69684;124.70439;;;;Operasional;Aktif
92;Puskesmas;53020200031;1000111536;BATI;"Puskesmas Non Perawatan";"Jl. Lilana, Desa Nefokoko - Kec. Mollo Utara";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";-9.71105;124.16247;81337636969;batipuskesmas@gmail.com;;Operasional;Aktif
93;Puskesmas;53020200011;1000111744;"BATU PUTIH";"Puskesmas Non Perawatan";"Ds. Oebobo, Kec. Batu Putih";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530214;"Batu Putih";-9.97783;124.14096;;puskesmasbatuputih23@gmail.com;;Operasional;Aktif
94;Puskesmas;53020200032;1000111691;BINAUS;"Puskesmas Non Perawatan";"Desa  Binaus Kec. Mollo Tengah";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530230;"Mollo Tengah";-9.79404;124.28169;85253716489;puskesmasbinaus01@gmail.com;;Operasional;Aktif
95;Puskesmas;53020200025;1000111471;BOKING;"Puskesmas Perawatan (Rawat Inap)";"Ds. Boking, Kec. Boking";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530215;Boking;-9.8422;124.75525;;;;Operasional;Aktif
96;Puskesmas;53020200033;1000111550;FATUKOPA;"Puskesmas Non Perawatan";"Desa Fatukopa - Kec. Fatukopa";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530229;Fatukopa;-9.61815;124.63219;82363564020;baunselef@gmail.com;;Operasional;Aktif
97;Puskesmas;53020200002;1000111720;FATUMNASI;"Puskesmas Non Perawatan";"Jl. San Polly, Ds. Fatumnasi - Kec. Fatumnasi";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530213;Polen;-9.61398;124.219;;puskesmasfatumnasi@gmail.com;;Operasional;Aktif
98;Puskesmas;53020200007;1000111706;FATUMNUTU;"Puskesmas Non Perawatan";"Ds. Fatumutu, Kec. Polen";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530213;Polen;-9.59377;124.33157;;;;Operasional;Aktif
99;Puskesmas;53020200029;1000111756;HAUHASI;"Puskesmas Non Perawatan";"Ds. Toianas, Kec. Toianas";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530216;Toianas;-9.71817;124.8012;;puskesmashauhasi@gmail.com;;Operasional;Aktif
100;Puskesmas;53020200023;1000111639;HOIBETI;"Puskesmas Non Perawatan";"Ds. Hoibeti, Kec. Kot Olin";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530220;"Kot olin";-9.97717;124.59047;;widiawaty.nenoliu@gmail.com;;Operasional;Aktif
101;Puskesmas;53020200001;1000111445;KAPAN;"Puskesmas Perawatan (Rawat Inap)";"Ds. O'besi, Kec. Mollo Utara";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";-9.73422;124.27388;;uptpuskkapan@gmail.com;;Operasional;Aktif
102;Puskesmas;53020200022;1000111524;KIE;"Puskesmas Non Perawatan";"Ds. Napi, Kec. Ki'e";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530210;'KI''E';-9.84705;124.54906;;uptpuskesmaskie@gmail.com;;Operasional;Aktif
103;Puskesmas;53020200018;1000111495;KOLBANO;"Puskesmas Perawatan (Rawat Inap)";"Ds. Kolbano, Kec. Kolbano";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530219;Kolbano;-10.03558;124.52481;;puskesmaskolbano380@gmail.com;;Operasional;Aktif
104;Puskesmas;53020200009;1000111598;"KOTA SOE";"Puskesmas Non Perawatan";"Kel. Taubneno, Kec. Kota Soe";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530201;"Kota Soe";-9.84966;124.28937;;puskesmaskotasoe2023@gmail.com;;Operasional;Aktif
105;Puskesmas;53020200015;1000111732;KUALIN;"Puskesmas Non Perawatan";"Ds. Kualin, Kec. Kualin";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530221;Kualin;-10.12332;124.46031;;puskesmaskualin6@gmail.com;;Operasional;Aktif
106;Puskesmas;53020200014;1000111483;KUANFATU;"Puskesmas Perawatan (Rawat Inap)";"Ds. Kuanfatu, Kec. Kuanfatu";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530211;Kuanfatu;-10.02402;124.43705;;imanugrahataopan4@gmail.com;;Operasional;Aktif
107;Puskesmas;53020200004;1000111768;LILANA;"Puskesmas Non Perawatan";"Ds. Liliana, Kec. Nunbena";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530232;Nunbena;-9.69631;124.14146;;arthurkrisdianto@gmail.com;;Operasional;Aktif
108;Puskesmas;53020200030;1000111770;LOTAS;"Puskesmas Non Perawatan";"Ds. Sapnala, Kec. Kokbaun";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530223;"Kok Baun";-9.61944;124.75186;;musaberelaku@gmail.com;;Operasional;Aktif
109;Puskesmas;53020200027;1000111665;MANUFUI;"Puskesmas Non Perawatan";"Ds. Manufui, Kec. Santian";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530225;Santian;-9.78905;124.72626;;;;Operasional;Aktif
110;Puskesmas;53020200016;1000111512;"NIKI - NIKI";"Puskesmas Perawatan (Rawat Inap)";"Kel. Niki-niki, Kec. Amanuban Tengah";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530205;"Amanuban Tengah";-9.8249;124.46521;;yanemella824@gmail.com;;Operasional;Aktif
111;Puskesmas;53020200034;1000111586;NOEBANA;"Puskesmas Non Perawatan";"Jl. Fatufua no.1 Desa Noebana- Kec. Noebana";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530224;Noebana;-9.77771;124.6527;85257666920;uptpusknoebana@gmail.com;;Operasional;Aktif
112;Puskesmas;53020200035;1000111641;NOEBEBA;"Puskesmas Non Perawatan";"Jl. Meo Nabuasa, Desa Oepliki Kec. Noebeba";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530226;Noebeba;-9.09847;124.33061;82198518522;tampanisammy@gmail.com;;Operasional;Aktif
113;Puskesmas;53020200013;1000111615;NOEMUKE;"Puskesmas Non Perawatan";"Ds. Noemuke, Kec. Amanuban Selatan";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530206;"Amanuban Selatan";-10.06307;124.34872;;ytse02782@gmail.com;;Operasional;Aktif
114;Puskesmas;53020200010;1000111603;NULLE;"Puskesmas Non Perawatan";"Ds. Tublopo, Kec. Amanuban Barat";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530207;"Amanuban Barat";-9.86496;124.34801;;nullepuskesmas@gmail.com;;Operasional;Aktif
115;Puskesmas;53020200026;1000111718;NUNKOLO;"Puskesmas Non Perawatan";"Ds. Nunkolo, Kec. Nunkolo";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530217;Nunkolo;-9.87807;124.71738;;gustyelia@gmail.com;;Operasional;Aktif
116;Puskesmas;53020200021;1000111689;NUNUKNITI;"Puskesmas Non Perawatan";"Ds. Oeleon, Kec. Fautmolo";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530228;Fautmolo;-9.77184;124.57223;;puskesmasnunuhkniti@gmail.com;;Operasional;Aktif
117;Puskesmas;53020200020;1000111653;OEEKAM;"Puskesmas Non Perawatan";"Ds. Oeekam, Kec. Amanabun Timur";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530204;"Amanuban Timur";-9.85966;124.27738;;maistefa29@gmail.com;;Operasional;Aktif
118;Puskesmas;53020200019;1000111627;OENINO;"Puskesmas Non Perawatan";"Ds. Kota Baru, Kec. Oenino";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530218;Oenino;-9.86704;124.27214;;puskesmasoenino@gmail.com;;Operasional;Aktif
119;Puskesmas;53020200024;1000111433;OINLASI;"Puskesmas Perawatan (Rawat Inap)";"Ds. Oinlasi, Kec. Amanatun Selatan";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530208;"Amanatun Selatan";-9.84589;124.58443;;puskesmasoinlasi11@gmail.com;;Operasional;Aktif
120;Puskesmas;53020200012;1000111500;PANITE;"Puskesmas Perawatan (Rawat Inap)";"Ds. Bena, Kec. Amanuban Selatan";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530206;"Amanuban Selatan";-10.07774;124.23104;;akreditasipanite@gmail.com;;Operasional;Aktif
121;Puskesmas;53020200006;1000111469;POLEN;"Puskesmas Perawatan (Rawat Inap)";"Ds. Puna, Kec. Polen";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530213;Polen;-9.68553;124.48176;;dianaataupah5@gmail.com;;Operasional;Aktif
122;Puskesmas;53020200008;1000111782;SALBAIT;"Puskesmas Non Perawatan";"Ds. Salbait, Kec. Mollo Barat";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530222;"Mollo Barat";-9.85188;124.10127;;uptpkmsalbait2@gmail.com;;Operasional;Aktif
123;Puskesmas;53020200017;1000111677;SEI;"Puskesmas Non Perawatan";"Ds. Sei, Kec. Kolbano";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530219;Kolbano;-10.00144;124.52121;;ririnpurba92@gmail.com;;Operasional;Aktif
124;Puskesmas;53020200005;1000111574;SISO;"Puskesmas Non Perawatan";"Ds. Biloto, Kec. Mollo Selatan";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530202;"Mollo Selatan";-9.87074;124.2213;;uptpuskesmassiso@gmail.com;;Operasional;Aktif
125;Puskesmas;53020200037;1000670324;TANEOTOB;"Puskesmas Non Perawatan";"Matpunu, Desa Taneotob, Kec.  Nunbena";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530232;Nunbena;-9.64428;124.07093;;puskesmastaneotob@gmail.com;;Operasional;Aktif
126;Puskesmas;53020200036;1000111548;TETAF;"Puskesmas Non Perawatan";"Desa Tetaf Kec. Kuatnana";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530227;Kuatnana;-9.85219;124.43206;81338668811;puskesmastetaf2015@gmail.com;;Operasional;Aktif
127;Puskesmas;53020200003;1000111562;TOBU;"Puskesmas Non Perawatan";"Ds. Tobu Kec. Tobu";53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530231;Tobu;-9.64598;124.28503;;;;Operasional;Aktif
128;Puskesmas;53030200003;1000088947;BIJAEPASU;"Puskesmas Non Perawatan";"Ds. Bijaepasu, Kec. Miomafo Tengah";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530311;"Miomaffo Tengah";-9.5333;124.42873;;pkmbijaepasu01@gmail.com;;Operasional;Aktif
129;Puskesmas;53030200005;1000088909;BITEFA;"Puskesmas Perawatan (Rawat Inap)";"Kel. Bitefa, Kec. Miomaffo Timur";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530301;"Miomafo Timur";-9.36871;124.45539;;puskesmasbitefa22@gmail.com;;Operasional;Aktif
130;Puskesmas;53030200001;1000088935;EBAN;"Puskesmas Perawatan (Rawat Inap)";"Kel. Eban, Kec. Miomaffo Barat";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530302;"Miomafo Barat";-9.55084;124.3104;;puskesmaseban@gmail.com;;Operasional;Aktif
131;Puskesmas;53030200014;1000088882;HAEKTO;"Puskesmas Perawatan (Rawat Inap)";"Ds. Haekto, Kec. Noemuti Timur";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530310;"Noemuti Timur";-9.56015;124.64002;;puskesmashaekto20@gmail.com;;Operasional;Aktif
132;Puskesmas;53030200010;1000088997;INBATE;"Puskesmas Non Perawatan";"Ds. Sunkaen, Kec. Bikomi Nilulat";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530316;"Bikomi Nilulat";-9.46286;124.36648;;puskesmasinbate123@gmail.com;;Operasional;Aktif
133;Puskesmas;53030200023;1000088961;KAUBELE;"Puskesmas Non Perawatan";"Kel. Oepuah, Kec. Biboki Moenleu";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530323;"Biboki Moenleu";-9.20283;124.59482;;puskesmaskaubele123@gmail.com;;Operasional;Aktif
134;Puskesmas;53030200024;1000088818;LURASIK;"Puskesmas Perawatan (Rawat Inap)";"Kel. Boronubaen, Kec. Biboki Utara";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530306;"Biboki Utara";-9.28827;124.83729;;betadinlurasik@gmail.com;;Operasional;Aktif
135;Puskesmas;53030200018;1000089020;MAMSENA;"Puskesmas Non Perawatan";"Desa Atmen, Kec.  Insana Barat";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530320;"Insana Barat";-9.4877;124.59968;;puskesmasmamsena9@gmail.com;;Operasional;Aktif
136;Puskesmas;53030200012;1000088973;MANAMAS;"Puskesmas Non Perawatan";"Desa Manamas, Kec.  Naibenu";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530318;Naibenu;-9.25974;124.50167;;puskesmasmanamas01@gmail.com;;Operasional;Aktif
137;Puskesmas;53030200021;1000088832;MANUFUI;"Puskesmas Perawatan (Rawat Inap)";"Desa Upfaon, Kec.  Biboki Selatan";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530303;"Biboki Selatan";-9.373;124.69644;;puskesmasmanufui21@gmail.com;;Operasional;Aktif
138;Puskesmas;53030200026;1000088844;MANUMEAN;"Puskesmas Non Perawatan";"Desa Naku, Kec.  Biboki Feotleu";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530324;"Biboki Feotleu";-9.22071;124.80576;;puskmanumean@gmail.com;;Operasional;Aktif
139;Puskesmas;53030200019;1000089044;MAUBESI;"Puskesmas Non Perawatan";"Kel. Maubesi, Kec. Insana Tengah";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530321;"Insana Tengah";-9.42418;124.57881;;puskesmasmaubesi.040223@gmail.com;;Operasional;Aktif
140;Puskesmas;53030200011;1000088894;NAPAN;"Puskesmas Perawatan (Rawat Inap)";"Desa Napan, Kec.  Bikomi Utara";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530317;"Bikomi Utara";-9.36666;124.38745;;puskesmasnapan03@gmail.com;;Operasional;Aktif
141;Puskesmas;53030200009;1000088868;NIMASI;"Puskesmas Perawatan (Rawat Inap)";"Desa Oenenu, Kec.  Bikomi Tengah";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530315;"Bikomi Tengah";-9.43157;124.44015;;nimasipusk@gmail.com;;Operasional;Aktif
142;Puskesmas;53030200008;1000089018;NOEMUTI;"Puskesmas Non Perawatan";"Desa Fatumuti, Kec.  Noemuti";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530304;Noemuti;-9.56754;124.48332;;puskesnoe@gmail.com;;Operasional;Aktif
143;Puskesmas;53030200006;1000088870;NUNPENE;"Puskesmas Perawatan (Rawat Inap)";"Desa Oesena, Kec.  Miomaffo Timur";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530301;"Miomafo Timur";-9.41674;124.46798;;puskesmasnunpene2022@gmail.com;;Operasional;Aktif
144;Puskesmas;53030200016;1000088856;OELOLOK;"Puskesmas Perawatan (Rawat Inap)";"Desa Ainiut, Kec.  Insana";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530308;Insana;-9.46972;124.69909;;fellybilasi@gmail.com;;Operasional;Aktif
145;Puskesmas;53030200013;1000089006;OEMEU;"Puskesmas Non Perawatan";"Desa Popnam, Kec.  Noemuti Timur";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530304;Noemuti;-9.62074;124.55161;;puskesmasoemeu@gmail.com;;Operasional;Aktif
146;Puskesmas;53030200022;1000088959;OENOPU;"Puskesmas Non Perawatan";"Desa T'eba, Kec.  Biboki Tan Pah";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530322;"Biboki Tan Pah";-9.38297;124.7786;;puskesmasoenopu6@gmail.com;;Operasional;Aktif
147;Puskesmas;53030200002;1000088820;OEOLO;"Puskesmas Perawatan (Rawat Inap)";"Ds. Oeolo, Kec. Musi";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530312;Musi;-9.47517;124.39301;;puskesmasoeolo25@gmail.com;;Operasional;Aktif
148;Puskesmas;53030200025;1000088923;PONU;"Puskesmas Perawatan (Rawat Inap)";"Desa Ponu, Kec.  Biboki Anleu";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530307;"Biboki Anleu";-9.14109;124.68397;;ponupuskesmas1@gmail.com;;Operasional;Aktif
149;Puskesmas;53030200015;1000088985;SASI;"Puskesmas Non Perawatan";"Kelurahan Sasi, Kec.  Kota Kefamenanu";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530305;"Kota Kefamenanu";-9.49928;124.49068;;puskesmassasi07@gmail.com;;Operasional;Aktif
150;Puskesmas;53030200020;1000089032;TAMIS;"Puskesmas Non Perawatan";"Desa Fafinesu, Kec.  Insana Fafinesu";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530319;"Insana Fafinesu";-9.35058;124.56509;;puskesmastamis63@gmail.com;;Operasional;Aktif
151;Puskesmas;53030200004;1000088806;TASINIFU;"Puskesmas Perawatan (Rawat Inap)";"Desa Tasinifu, Kec.  Mutis";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530312;Musi;-9.42579;124.25207;;Puskesmastasinifu22@gmail.com;;Operasional;Aktif
152;Puskesmas;53030200007;1000089056;TUBLOPO;"Puskesmas Non Perawatan";"Desa Tublopo, Kec.  Bikomi Selatan";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530314;"Bikomi Selatan";-9.52928;124.57192;;tublopopuskesmas@gmail.com;;Operasional;Aktif
153;Puskesmas;53030200017;1000088911;WINI;"Puskesmas Perawatan (Rawat Inap)";"Desa Humusu C, Kec.  Insana Utara";53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530309;"Insana Utara";-9.18308;124.49062;;winipuskesmas8@gmail.com;;Operasional;Aktif
154;Puskesmas;53040200006;1000067981;AINIBA;"Puskesmas Non Perawatan";"Kec. Kakuluk Mesak";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530405;"Kakuluk Mesak";-9.05288;124.81161;;puskesmasainiba@gmail.com;;Operasional;Aktif
155;Puskesmas;53040200010;1000067993;"ATAMBUA SELATAN";"Puskesmas Non Perawatan";"Kec. Atambua Selatan";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530422;"Atambua Selatan";-9.12112;124.86387;;pkmatsel22@gmail.com;;Operasional;Aktif
156;Puskesmas;53040200004;1000067979;ATAPUPU;"Puskesmas Non Perawatan";"Kec. Kakuluk Mesak";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530405;"Kakuluk Mesak";-9.04911;124.86091;;atapupupuskesmas@gmail.com;;Operasional;Aktif
157;Puskesmas;53040200014;1000067876;AULULIK;"Puskesmas Non Perawatan";"Kec. Lasiolat";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530417;Lasiolat;-9.07191;125.01201;;puskesmasaululik01@gmail.com;;Operasional;Aktif
158;Puskesmas;53040200016;1000067943;DILUMIL;"Puskesmas Non Perawatan";"Kec. Lamaknen";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530401;Lamaknen;-9.07768;125.03863;;dilumilpuskesmas22@gmail.com;;Operasional;Aktif
159;Puskesmas;53040200013;1000067840;HAEKESAK;"Puskesmas Perawatan (Rawat Inap)";"Kec. Raihat";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530403;Raihat;-9.05562;125.12008;;puskesmashaekesak9@gmail.com;;Operasional;Aktif
160;Puskesmas;53040200003;1000067890;HALIULIK;"Puskesmas Non Perawatan";"Kec. Tasifeto Barat";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530404;"Tasifeto Barat";-9.20879;124.95917;;puskhllkbelu@gmail.com;;Operasional;Aktif
161;Puskesmas;53040200005;1000067905;HALIWEN;"Puskesmas Non Perawatan";"Kec. Kakuluk Mesak";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530405;"Kakuluk Mesak";-9.04971;124.89657;;;;Operasional;Aktif
162;Puskesmas;53040200008;1000067864;"KOTA ATAMBUA";"Puskesmas Non Perawatan";"Jl. Adi Sucipto No. 38 B, Kel. Tenukiik";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530412;"Kota Atambua";-9.09866;124.89498;;puskesmaskotaatambua@gmail.com;;Operasional;Aktif
163;Puskesmas;53040200007;1000067967;LAKTULUS;"Puskesmas Non Perawatan";"Kec. Nanaet Duabesi";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530423;"Nanaet Duabesi";-9.3063;124.95186;;uptdpusk.laktutus@gmail.com;;Operasional;Aktif
164;Puskesmas;53040200017;1000068002;NUALAIN;"Puskesmas Non Perawatan";"Ds. Kec. Lamaknen Selatan";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530418;"Lamaknen Selatan";-9.12618;125.14032;;nualainpuskesmas@gmail.com;;Operasional;Aktif
165;Puskesmas;53040200002;1000067888;RAFAE;"Puskesmas Non Perawatan";"Kec. Raimanuk";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530413;Raimanuk;-9.332;124.86664;;puskesmasrafae8@gmail.com;;Operasional;Aktif
166;Puskesmas;53040200012;1000067917;SILAWAN;"Puskesmas Non Perawatan";"Ds. Silawan, Kec. Tasifeto Timur";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530402;TasifetoTimur;-8.98676;124.92836;;puskesmassilawan8@gmail.com;;Operasional;Aktif
167;Puskesmas;53040200009;1000067955;UMANEN;"Puskesmas Non Perawatan";"Jl. Meo Out Hale No 03, Surama, Kel. Umanen, Kec. Atambua Barat";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530421;"Atambua Barat";-9.09261;124.87038;;puskesmasumn@gmail.com;;Operasional;Aktif
168;Puskesmas;53040200001;1000067929;WEBORA;"Puskesmas Non Perawatan";"Kec. Raimanuk";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530413;Raimanuk;-9.33301;124.87135;;webora.uptd@gmail.com;;Operasional;Aktif
169;Puskesmas;53040200011;1000067931;WEDOMU;"Puskesmas Non Perawatan";"Kec. Tasifeto Timur";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530402;TasifetoTimur;-9.19255;124.87183;;uptdpuskesmaswdm@gmail.com;;Operasional;Aktif
170;Puskesmas;53040200015;1000067852;WELULI;"Puskesmas Perawatan (Rawat Inap)";"Kec. Lamaknen";53;"Nusa Tenggara Timur";5304;"Kab. Belu";530401;Lamaknen;-9.01712;125.16161;;uptdpuskesmasweluli@gmail.com;;Operasional;Aktif
171;Puskesmas;53050200019;1000150271;"ALOR KECIL";"Puskesmas Perawatan (Rawat Inap)";"Ds. Alor Kecil, Kec. Alor Barat Laut";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530502;"Alor Barat Laut";-8.269;124.40626;;puskesmasacil@gmail.com;;Operasional;Aktif
172;Puskesmas;53050200010;1000150219;APUI;"Puskesmas Perawatan (Rawat Inap)";"Ds. Kelaisi Timur, Kec. Alor Selatan";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530504;"Alor Selatan";-8.2732;124.73935;;puskesmasapui092@gmail.com;;Operasional;Aktif
173;Puskesmas;53050200004;1000150441;BAKALANG;"Puskesmas Non Perawatan";"Ds. Bakalang, Kec. Pantar Timur";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530514;"Pantar Timur";-8.36327;124.17396;;puskbakalang@gmail.com;;Operasional;Aktif
