No;"Jenis Faskes";"Kode Sarana / Faskes";"Kode SatuSehat Kemenkes";"Nama Fasilitas Kesehatan";"Kategori / Subjenis";"Alamat Lengkap";"Kode Provinsi";"Nama Provinsi";"Kode Kab/Kota";"Nama Kab/Kota";"Kode Kecamatan";"Nama Kecamatan";Latitude;Longitude;"No Telepon";Email;Website;"Status Operasional";"Status Aktif"
365;Puskesmas;53140200001;1000056607;BATUTUA;"Puskesmas Perawatan (Rawat Inap)";"Jl. Ba'a - Batutua Kel. Batutua, Kec. Rote Barat Daya";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531401;"Rote Barat Daya";-10.85456;122.98201;;nappoeyandri03@gmail.com;;Operasional;Aktif
366;Puskesmas;53140200002;1000056633;BUSALANGGA;"Puskesmas Non Perawatan";"Jl. Ba'a - Busalangga Kel. Basulangga, Kec. Rote Barat Laut";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";-10.79646;122.99917;;pkmbusalangga01@gmail.com;;Operasional;Aktif
367;Puskesmas;53140200011;1000056566;DELHA;"Puskesmas Perawatan (Rawat Inap)";"Jl. Ba'a - Nemberalla Ds. Nemeralla, Kec. Rote Barat";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531407;"Rote Barat";-10.89123;122.84354;;Puskesmas.delha@gmail.com;;Operasional;Aktif
368;Puskesmas;53140200009;1000056619;EAHUN;"Puskesmas Perawatan (Rawat Inap)";"Jl. Ba'a - Papela Kel, Londalusi, Kec. Rote Timur";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531406;"Rote Timur";-10.6217;123.38355;;pkmeahunuptd@gmail.com;;Operasional;Aktif
369;Puskesmas;53140200005;1000056645;FEOPOPI;"Puskesmas Non Perawatan";"Jl. Ba'a - Feapopi Kel,. Onatali, Kec. Rote Tengah";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531404;"Rote Tengah";-10.6802;123.1128;;puskesmasfeapopi@gmail.com;;Operasional;Aktif
370;Puskesmas;53140200007;1000056592;KORBAFO;"Puskesmas Non Perawatan";"Jl. Ba'a - Pantai Baru Kel. Olafulihaa, Kec. Pantai Baru";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";-10.65206;123.23455;;vebrybanimd@gmail.com;;Operasional;Aktif
371;Puskesmas;53140200012;1000056621;NDAO;"Puskesmas Perawatan (Rawat Inap)";"Ds. Nda/Nuse, Kec. Rote Barat";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531407;"Rote Barat";-10.78138;122.76131;;puskesmasndao23@gmail.com;;Operasional;Aktif
372;Puskesmas;53140200003;1000056580;OELABA;"Puskesmas Non Perawatan";"Jl. Ba'a - Olelaba Ds. Oela, Kec. Rote Barat Laut";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531402;"Rote Barat Laut";-10.76731;122.91438;;oelabaakreditasi@gmail.com;;Operasional;Aktif
373;Puskesmas;53140200006;1000056542;OELE;"Puskesmas Non Perawatan";"Jl. Ba'a - Oele Ds. Daleholu, Kec. Rote Selatan";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531408;"Rote Selatan";-10.78825;123.17681;;Uptdpuskesmasoele@gmail.com;;Operasional;Aktif
374;Puskesmas;53140200008;1000056554;SONIMANU;"Puskesmas Non Perawatan";"Jl. Ba'a - Sonimanu Desa, Kec. Pantai Baru";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531405;"Pantai Baru";-10.71871;123.28657;;puskessonimanu@gmail.com;;Operasional;Aktif
375;Puskesmas;53140200010;1000056578;"SOTI MORI";"Puskesmas Perawatan (Rawat Inap)";"Jl. Ba'a - Daimana Ds. Sotimori, Kec. Rote Timur";53;"Nusa Tenggara Timur";5314;"Kab. Rote Ndao";531406;"Rote Timur";-10.53662;123.31055;;pkmsotimori01@gmail.com;;Operasional;Aktif
376;Puskesmas;53150200014;1000139679;BARI;"Puskesmas Perawatan (Rawat Inap)";"Dusun Rengge, Desa Bari, Kec. Macang Pacar";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531501;"Macang Pacar";-8.35742;120.18698;;Pusk_Bari23@gmail.com;;Operasional;Aktif
377;Puskesmas;53150200002;1000139813;BENTENG;"Puskesmas Non Perawatan";"Pongkor Desa Golo Pongkor Kec. Komodo";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531505;Komodo;-8.59002;119.89214;;puskbenteng14@gmail.com;;Operasional;Aktif
378;Puskesmas;53150200022;1000742153;COMPANG;"Puskesmas Non Perawatan";"Noa,Desa Compang";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531511;Pacar;-8.52937;120.1965;;pkmcompang@gmail.com;;Operasional;Aktif
379;Puskesmas;53150200009;1000139772;DATAK;"Puskesmas Non Perawatan";"Datak RT.001/RW.002, Desa Golo Ronggot, Kec.  Welak";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531507;Welak;-8.62823;120.17473;;puskesmasdatak22@gmail.com;;Operasional;Aktif
380;Puskesmas;53150200010;1000139693;"GOLO WELU";"Puskesmas Perawatan (Rawat Inap)";"Golo Welu, Kelurahan  Nantal, Kec.  Kuwus";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531502;Kuwus;-8.56833;120.31117;;pkmgolowelu22@gmail.com;;Operasional;Aktif
381;Puskesmas;53150200001;1000139722;"LABUAN BAJO";"Puskesmas Non Perawatan";"Jl. Bidadari No.1 Kelurahan Labuan Bajo Kec.  Komodo";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531505;Komodo;-8.49726;119.88062;;labuanbajo.pkm@gmail.com;;Operasional;Aktif
382;Puskesmas;53150200016;53150200016;"LENGKONG CEPANG";"Puskesmas Non Perawatan";"Ds. Watu Tiri Kec. Lembor Selatan";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531509;"Lembor Selatan";-8.769317899999999;120.2035065;;puskesmaslcepang@gmail.com;;Operasional;Aktif
383;Puskesmas;53150200017;1000139796;"NANGA TERANG";"Puskesmas Non Perawatan";"Ds. Golo Sepang Kec. Boleng";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531506;Boleng;-8.45252;120.07768;;pkmnangaterang22@gmail.com;;Operasional;Aktif
384;Puskesmas;53150200007;1000139734;NANGALILI;"Puskesmas Non Perawatan";"Nangalili, RT: 009 RW: 002, Desa Nangalili, Kec. Lembor Selatan";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531509;"Lembor Selatan";-8.75899;120.13059;;pkmn.databank@gmail.com;;Operasional;Aktif
385;Puskesmas;53150200008;1000139758;ORONG;"Puskesmas Perawatan (Rawat Inap)";"Karot, Desa  Orong, Kec.  Welak";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531507;Welak;-8.65577;120.23363;;;;Operasional;Aktif
386;Puskesmas;53150200013;1000139746;PACAR;"Puskesmas Perawatan (Rawat Inap)";"Pacar RT.001/RW.001, Desa Pacar, Kec.  Pacar";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531501;"Macang Pacar";-8.48365;120.20317;;siprijamat@gmail.com;;Operasional;Aktif
387;Puskesmas;53150200012;1000139801;RANGGU;"Puskesmas Non Perawatan";"Ranggu RT.001/RW.003, Desa Ranggu, Kec.  Kuwus Barat";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531502;Kuwus;-8.58328;120.25643;;pkmranggu17@gmail.com;;Operasional;Aktif
388;Puskesmas;53150200015;1000139825;REGO;"Puskesmas Non Perawatan";"Nara-Desa Rego";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531501;"Macang Pacar";-8.42334;120.26227;;;;Operasional;Aktif
389;Puskesmas;53150200005;1000139655;REKAS;"Puskesmas Non Perawatan";"Rekas RT/RW 05/02, Desa Kempo, Kec.  Mbeliling";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531510;Mbeliling;-8.62469;120.05057;;pkmrekas@gmail.com;;Operasional;Aktif
390;Puskesmas;53150200011;1000139708;TENTANG;"Puskesmas Perawatan (Rawat Inap)";"Tentang, RT 004/ RW 002, Desa Tentang";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531508;Ndoso;-8.51;120.34878;;puskemastentang22@gmail.com;;Operasional;Aktif
391;Puskesmas;53150200003;1000139710;TERANG;"Puskesmas Perawatan (Rawat Inap)";"RT.002/RW.002 Desa Mbuit, Kec. Boleng";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531506;Boleng;-8.50193;120.07903;;puskesmasterang25@gmai.com;;Operasional;Aktif
392;Puskesmas;53150200018;1000139851;"WAE KANTA";"Puskesmas Non Perawatan";"Ds. Wae Kanta Kec. Lembor";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531503;Lembor;-8.67062;120.24262;;puskesmaswaekanta1402@gmail.com;;Operasional;Aktif
393;Puskesmas;53150200006;1000139667;"WAE NAKENG";"Puskesmas Perawatan (Rawat Inap)";"Jl. Trans Ruteng-Labuan Bajo,Kelurahan Tangge, Kec. Lembor";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531503;Lembor;-8.70761;120.16885;;ratnababur090986@gmail.com;;Operasional;Aktif
394;Puskesmas;53150200019;1000139849;"WAE PITAK";"Puskesmas Non Perawatan";"Ds. Tueng Kec. Kuwus Barat";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531512;"Kuwus Barat";-8.54852;120.24926;;puskesmaswaepitak2023@gmail.com;;Operasional;Aktif
395;Puskesmas;53150200020;1000139837;WANING;"Puskesmas Non Perawatan";"Ds. Waning Kec. Ndoso";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531508;Ndoso;-8.48979;120.29599;;pusk.waning0218@gmail.com;;Operasional;Aktif
396;Puskesmas;53150200021;1000139784;WARSAWE;"Puskesmas Non Perawatan";"Ds. Cunca Kec. Mbeliling";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531510;Mbeliling;-8.57049;119.96249;;Pkmwsw2015@gmail.com;;Operasional;Aktif
397;Puskesmas;53150200004;1000139681;WERANG;"Puskesmas Perawatan (Rawat Inap)";"Werang Desa Golo Mbu, Kec.  Sano Nggoang";53;"Nusa Tenggara Timur";5315;"Kab. Manggarai Barat";531504;"Sano Nggoang";-8.65128;120.01088;;pkmwerangsn@gmail.com;;Operasional;Aktif
398;Puskesmas;53160200004;1000115908;BOAWAE;"Puskesmas Perawatan (Rawat Inap)";"Kel. Natanage - Kec. Boawae";53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531603;Boawae;-8.76259;121.16359;;uptdpuskesmasboawae@gmail.com;;Operasional;Aktif
399;Puskesmas;53160200005;1000115910;JAWAKISA;"Puskesmas Perawatan (Rawat Inap)";"Desa Tengatiba - Kec. Aesesa Selatan";53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531607;"Aesesa Selatan";-8.66436;121.22814;;merlyncoo81@gmail.com;;Operasional;Aktif
400;Puskesmas;53160200007;1000115958;KABUREA;"Puskesmas Perawatan (Rawat Inap)";"Desa Tendakinde - Kec. Wolowae";53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531605;Wolowae;-8.59109;121.38817;;puskesmaskaburea@gmail.com;;Operasional;Aktif
401;Puskesmas;53160200006;1000115922;KOTA;"Puskesmas Non Perawatan";"Kelurahan Lape - Kec.  Aesesa";53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531601;Aesesa;-8.56516;121.26608;;puskesmas.danga02@gmail.com;;Operasional;Aktif
402;Puskesmas;53160200009;1000669870;MAUKELI;"Puskesmas Perawatan (Rawat Inap)";"Desa Maukeli, Kec.  Mauponggo";53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531604;Mauponggo;-8.89103;121.16066;;puskesmasmaukeli21@gmail.com;;Operasional;Aktif
403;Puskesmas;53160200002;1000115934;MAUNORI;"Puskesmas Perawatan (Rawat Inap)";"Ds Udiworowatu - Kec. Keo Tengah";53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531606;"Keo Tengah";-8.89953;121.29179;;puskesmasmaunori2028@gmail.com;;Operasional;Aktif
404;Puskesmas;53160200001;1000115946;MAUPONGGO;"Puskesmas Perawatan (Rawat Inap)";"Kelurahan Mauponggo - Kec. Mauponggo";53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531604;Mauponggo;-8.88919;121.21131;81238885797;admenpuskmauponggo@gmail.com;;Operasional;Aktif
405;Puskesmas;53160200003;1000115893;NANGARORO;"Puskesmas Perawatan (Rawat Inap)";"Kel. Nangaroro, Kec. Nangaroro";53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531602;Nangaroro;-8.78817;121.39541;;priskayovi@gmail.com;;Operasional;Aktif
406;Puskesmas;53160200008;1000115960;UTETOTO;"Puskesmas Non Perawatan";"Desa Utetoto - Kec.  Nangaroro";53;"Nusa Tenggara Timur";5316;"Kab. Nagekeo";531602;Nangaroro;-8.72355;121.39586;81237718477;puskesmasutetoto08@gmail.com;;Operasional;Aktif
407;Puskesmas;53170200003;1000094623;LAWONDA;"Puskesmas Perawatan (Rawat Inap)";"Kec. Umbu Ratu Nggay Barat";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531702;"Umbu Ratu Nggay Barat";-9.53424;119.60128;;lawondapkm8@gmail.com;;Operasional;Aktif
408;Puskesmas;53170200004;1000094611;LINDIWACU;"Puskesmas Perawatan (Rawat Inap)";"Kec. Umbu Ratu Nggay";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531704;"Umbu Ratu Nggay";-9.54918;119.81413;;;;Operasional;Aktif
409;Puskesmas;53170200002;1000094570;MALINJAK;"Puskesmas Perawatan (Rawat Inap)";"Kec. Katikutana Selatan";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531705;"Katiku Tana Selatan";-9.68228;119.56728;;herlinadapatalu28@gmail.com;;Operasional;Aktif
410;Puskesmas;53170200007;1000094609;MANANGA;"Puskesmas Perawatan (Rawat Inap)";"Kec. Mamboro";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531703;Mamboro;-9.37292;119.57716;;puskmng22@gmail.com;;Operasional;Aktif
411;Puskesmas;53170200005;1000094556;MARADESA;"Puskesmas Perawatan (Rawat Inap)";"Kec. Umbu Ratu Nggay";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531704;"Umbu Ratu Nggay";-9.52596;119.71681;;ardidamarewa@gmail.com;;Operasional;Aktif
412;Puskesmas;53170200006;1000094594;PAHAR;"Puskesmas Perawatan (Rawat Inap)";"Kec. Umbu Ratu Nggay";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531704;"Umbu Ratu Nggay";-9.40147;119.79027;;pkmpahar1100@gmail.com;;Operasional;Aktif
413;Puskesmas;53170200010;1001520693;"TANA MBANAS";"Puskesmas Non Perawatan";"Jl. Lintas Pantura, DesaTana Mbanas, Kec. Umbu Ratu Nggay";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531704;"Umbu Ratu Nggay";-9.40539;119.90089;081339530695;pkmtanambanas@gmail.com;;Operasional;Aktif
414;Puskesmas;53170200009;1000094635;"UMBU RIRI";"Puskesmas Non Perawatan";"Kec. Katikutana";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531701;"Katiku Tana";-9.61621;119.50882;'-;puskesmasumburiri@gmail.com;;Operasional;Aktif
415;Puskesmas;53170200001;1000094582;WAIRASA;"Puskesmas Perawatan (Rawat Inap)";"Kec. Umbu Ratu Nggay Barat";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531702;"Umbu Ratu Nggay Barat";-9.56586;119.56641;;;;Operasional;Aktif
416;Puskesmas;53170200008;1000094568;WEELURI;"Puskesmas Perawatan (Rawat Inap)";"Kec. Mamboro";53;"Nusa Tenggara Timur";5317;"Kab. Sumba Tengah";531703;Mamboro;-9.44048;119.46582;;fktp_weelurisumbatengah@yahoo.com;;Operasional;Aktif
417;Puskesmas;53180200011;1000072742;"BILA CENGE";"Puskesmas Perawatan (Rawat Inap)";"Jl. Kodi-Bukambero Ds. Kadu Eta Kec. Kodi Utara";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531808;"Kodi Utara";-9.45133;119.04201;;puskesmasbilacenge@gmail.com;;Operasional;Aktif
418;Puskesmas;53180200003;1000072778;BONDOKODI;"Puskesmas Perawatan (Rawat Inap)";"Ds. Bondokodi, Kec. Kodi";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531807;Kodi;-9.59455;118.99427;;uptdpkmbondokodi@gmail.com;;Operasional;Aktif
419;Puskesmas;53180200014;1000072845;"DELU DEPA";"Puskesmas Non Perawatan";"Ds. Delu Depa Kec. Kodi Bangedo";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531806;"Kodi Bangedo";-9.57288;119.05733;;promkesdeludepa@gmail.com;;Operasional;Aktif
420;Puskesmas;53180200012;1000072730;ELOPADA;"Puskesmas Perawatan (Rawat Inap)";"Jl. Simpang Palla Ds. Kalembu Ndara Mane Kec. Wewewa Timur";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531803;"Wewewa Timur";-9.56731;119.31759;;pkmelopada1010@gmail.com;;Operasional;Aktif
421;Puskesmas;53180200015;1000072857;"KAWANGO HARI";"Puskesmas Non Perawatan";"Ds. Kawango Hari Kec. Kodi";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531807;Kodi;-6.23846;106.79416;0;pkmkawangohari@gmail.com;;Operasional;Aktif
422;Puskesmas;53180200004;1000072780;KORI;"Puskesmas Perawatan (Rawat Inap)";"Ds. Kori, Kec. Kodi Utara";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531808;"Kodi Utara";-9.50898;119.03724;;puskesmaskori94@gmail.com;;Operasional;Aktif
423;Puskesmas;53180200009;1000072883;PALLA;"Puskesmas Non Perawatan";"Kec. Wewewa Utara";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531802;"Wewewa Utara";-9.52727;119.3569;;puskesmaspalla2@gmail.com;;Operasional;Aktif
424;Puskesmas;53180200002;1000072871;"PANENGGO EDE";"Puskesmas Non Perawatan";"Ds. Panenggo Ede, Kec. Kodi Balaghar";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531811;"Kodi Balaghar";-9.68181;119.04979;;karolainakue92@gmail.com;;Operasional;Aktif
425;Puskesmas;53180200010;1000072754;"RADA MATA";"Puskesmas Perawatan (Rawat Inap)";"Ds. Radamata, Kec. Loura";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531801;Loura;-9.40352;119.27702;;puskesmasradamata@gmail.com;;Operasional;Aktif
426;Puskesmas;53180200005;1000072807;"TENA TEKE";"Puskesmas Perawatan (Rawat Inap)";"Ds. Tena Teke, Kec. Wewewa Selatan";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531805;"Wewewa Selatan";-9.56348;119.19998;;tenatekepkm14@gmail.com;;Operasional;Aktif
427;Puskesmas;53180200008;1000072819;TENGGABA;"Puskesmas Perawatan (Rawat Inap)";"Kec. Wewewa Timur";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531803;"Wewewa Timur";-9.54411;119.30689;;puskesmastanggaba23@gmail.com;;Operasional;Aktif
428;Puskesmas;53180200006;1000072792;WAIMANGURA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Waimangura, Kec. Wewewa Barat";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531804;"Wewewa Barat";-9.50041;119.22543;;puskwaimangura@gmail.com;;Operasional;Aktif
429;Puskesmas;53180200001;1000072766;WALANDIMU;"Puskesmas Perawatan (Rawat Inap)";"Ds. Walla Ndimu, Kec. Kodi Bangedo";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531806;"Kodi Bangedo";-9.62626;119.03847;;puskwallandimu92@gmail.com;;Operasional;Aktif
430;Puskesmas;53180200007;1000072869;"WATU KAWULA";"Puskesmas Non Perawatan";"Ds. Watukawula, Kec. Wewewa Barat";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531804;"Wewewa Barat";-9.43385;119.18103;;puskesmaswatukawula23@gmail.com;;Operasional;Aktif
431;Puskesmas;53180200013;1000072821;WEEKOMBAK;"Puskesmas Non Perawatan";"Ds. Weekombak Kec. Wewewa Barat";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531804;"Wewewa Barat";-9.50901;119.14052;;puskesmasweekombak@gmail.com;;Operasional;Aktif
432;Puskesmas;53180200016;1000072833;"WERI LOLO";"Puskesmas Non Perawatan";"Trans Wewewa - Kodi , JL. Desa Weri Lolo";53;"Nusa Tenggara Timur";5318;"Kab. Sumba Barat Daya";531805;"Wewewa Selatan";-9.54488;119.14465;81238545624;pkmwerilolosbd@gmail.com;;Operasional;Aktif
433;Puskesmas;53190200018;1000051059;BEAMURING;"Puskesmas Non Perawatan";"Beamuring, Desa Deno";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531902;"Poco Ranaka";-8.59683;120.62498;;uptdpuskesmasbeamuring@gmail.com;;Operasional;Aktif
434;Puskesmas;53190200020;1000050976;"BENTENG JAWA";"Puskesmas Perawatan (Rawat Inap)";"Kec. Lamba Leda";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531903;"Lamba Leda";-8.3663;120.53878;;puskesmasbentengjawa@gmail.com;;Operasional;Aktif
435;Puskesmas;53190200001;1000051009;BORONG;"Puskesmas Perawatan (Rawat Inap)";"Jl.Soekarno, Kelurahan Rana Loba Kecamatan Borong";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531901;Borong;-8.74068;120.5561;;puskesmasborong01@gmail.com;;Operasional;Aktif
436;Puskesmas;53190200019;1000051231;COLOL;"Puskesmas Non Perawatan";"Kec. Lamba Leda Timur";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531908;"Poco Ranaka Timur";-8.58774;120.58678;081339416654;pkmcolol@gmail.com;;Operasional;Aktif
437;Puskesmas;53190200021;1000051097;DAMPEK;"Puskesmas Perawatan (Rawat Inap)";"Desa Satar Kec. Lamba Leda Utara";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531911;"Lamba Leda Utara";-8.43592;120.56046;081339528205;puskesmasdampek@gmail.com;;Operasional;Aktif
438;Puskesmas;53190200010;1000051085;ELAR;"Puskesmas Perawatan (Rawat Inap)";"RT 001,RW.001 Kel Tiwu Kondo, Kec.Elar";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531905;Elar;-8.64598;120.76131;081238916009;puskesmaselar@gmail.com;;Operasional;Aktif
439;Puskesmas;53190200008;1000051102;KETANG;"Puskesmas Non Perawatan";"Kec. Kota Komba";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531910;"Kota Komba Utara";-8.61528;120.33009;;bokpuket@gmail.com;;Operasional;Aktif
440;Puskesmas;53190200026;1000051229;KISOL;"Puskesmas Non Perawatan";"Kisol, RT 001/RW 001, Kelurahan Tana Rata, Kec.  Kota Komba";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531906;"Kota Komba";-8.81538;120.66827;;puskesmaskisol19@gmail.com;;Operasional;Aktif
441;Puskesmas;53190200004;1000051243;LALANG;"Puskesmas Non Perawatan";"Ds. Lalang, Kec. Borong";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531907;"Rana Mese";-8.8012;120.57757;;puskesmaslalang@gmail.com;;Operasional;Aktif
442;Puskesmas;53190200017;1000051047;LAWIR;"Puskesmas Non Perawatan";"Kec. Poco Ranaka";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531908;"Poco Ranaka Timur";-8.59589;120.63921;;uptdpkmlawir@gmail.com;;Operasional;Aktif
443;Puskesmas;53190200023;1000051188;LEBI;"Puskesmas Non Perawatan";"Lebi Ds. Balus Permai Kec. Borong";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531901;Borong;-8.71053;120.62981;081363409748;puskesmaslebi1@gmail.com;;Operasional;Aktif
444;Puskesmas;53190200012;1000051140;"LEMPANG PAJI";"Puskesmas Non Perawatan";"Ds. Lemang Paji Kec. Elar Selatan";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531909;"Elar Selatan";-8.51956;120.7941;;lempangpajipkm21@gmail.com;;Operasional;Aktif
445;Puskesmas;53190200027;1000051073;LENANG;"Puskesmas Non Perawatan";"Lonto Ulu, Desa Golo Wune, Kecamatan Lamba Leda Selatan, Kabupaten Manggarai Timur";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531902;"Poco Ranaka";-8.54099;120.5663;082235113691;uptdpuskesmaslenang@gmail.com;;Operasional;Aktif
446;Puskesmas;53190200013;1000051011;"LENGKO AJANG";"Puskesmas Perawatan (Rawat Inap)";"Kec. Sambi Rampas";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531912;Congkar;-8.49999;120.67474;;uptdpkmla@gmail.com;;Operasional;Aktif
447;Puskesmas;53190200011;1000051114;MAMBA;"Puskesmas Non Perawatan";"Jalan Barubong-Nekopadu, Dusun Mamba, RT 014/RW 005, Desa Paan Waru, Kecamatan Elar selatan";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531909;"Elar Selatan";-8.58284;120.83295;;puskesmasmamba@gmail.com;;Operasional;Aktif
448;Puskesmas;53190200016;1000051035;MANO;"Puskesmas Perawatan (Rawat Inap)";"Mano, Kelurahan Mando Sawu, Kec.  Lamba Leda Selatan";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531902;"Poco Ranaka";-8.52631;120.60702;085253085077;uptdpuskesmasmano@gmail.com;;Operasional;Aktif
449;Puskesmas;53190200007;1000051190;MOK;"Puskesmas Non Perawatan";"Watu ker, Mok, Ds. Mbengan, Kec. Kota Komba";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531906;"Kota Komba";-8.73804;120.67901;081237439189;bokpkmmok@gmail.com;;Operasional;Aktif
450;Puskesmas;53190200024;1000051217;MOMBOK;"Puskesmas Non Perawatan";"Dsn. Mombok Ds. Lengko Namut Kec. Elar";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531905;Elar;-8.4245;120.87286;081237559369;puskmombok@gmail.com;;Operasional;Aktif
451;Puskesmas;53190200005;1000050988;MUKUN;"Puskesmas Perawatan (Rawat Inap)";"RT.004/RW.002 Dusun Ngela, Desa Golo Meni";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531906;"Kota Komba";-8.83909;120.66744;;puskesmasmukun22@gmail.com;;Operasional;Aktif
452;Puskesmas;53190200028;1000051061;PEOT;"Puskesmas Non Perawatan";"Peot, RT 006/RW 002, Kelurahan Satar Peot, Kec.  Borong";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531901;Borong;-8.77706;120.62205;081236647389;uptdpuskesmaspeot2020@gmail.com;;Operasional;Aktif
453;Puskesmas;53190200014;1000051152;POTA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Pota, Kec. Sambi Rampas";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531904;"Sambi Rampas";-8.35457;120.74584;082194120215;puskesmaspota@gmail.com;;Operasional;Aktif
